order_item_id,order_id,product_id,quantity,price_per_unit,total_price
3852,1922,254,3,424,1272
3853,1923,66,1,1331,1331
3854,1923,313,5,1331,6655
3855,1923,20,2,1179,2358
3856,1924,376,2,244,488
3857,1924,151,5,1307,6535
3858,1924,481,5,555,2775
3859,1925,31,3,629,1887
3860,1926,15,3,361,1083
3861,1926,242,2,1896,3792
3862,1927,279,3,422,1266
3863,1927,468,5,731,3655
3864,1927,10,5,1930,9650
3865,1928,281,5,1305,6525
3866,1928,466,3,1601,4803
3867,1928,388,1,1168,1168
3868,1929,393,5,1100,5500
3869,1930,95,4,1668,6672
3870,1930,394,4,513,2052
3871,1931,295,1,899,899
3872,1931,330,2,1307,2614
3873,1932,23,1,1828,1828
3874,1932,276,2,357,714
3875,1933,92,2,1663,3326
3876,1933,333,1,941,941
3877,1933,299,1,1843,1843
3878,1934,479,3,349,1047
3879,1935,440,2,1992,3984
3880,1936,211,3,307,921
3881,1936,447,1,1996,1996
3882,1936,470,4,665,2660
3883,1937,148,2,1885,3770
3884,1937,265,4,343,1372
3885,1937,233,4,1761,7044
3886,1938,273,1,1332,1332
3887,1939,486,4,711,2844
3888,1940,339,1,510,510
3889,1940,99,3,335,1005
3890,1940,499,4,975,3900
3891,1941,105,4,603,2412
3892,1941,3,5,1858,9290
3893,1941,393,1,1100,1100
3894,1942,121,2,941,1882
3895,1943,447,5,1996,9980
3896,1943,492,2,90,180
3897,1943,81,4,957,3828
3898,1944,408,1,1119,1119
3899,1945,337,2,1669,3338
3900,1945,197,2,1796,3592
3901,1945,16,2,116,232
3902,1946,288,4,1212,4848
3903,1947,442,1,562,562
3904,1947,5,2,1749,3498
3905,1948,9,3,1668,5004
3906,1949,178,4,1849,7396
3907,1949,398,3,90,270
3908,1949,20,3,1179,3537
3909,1950,148,3,1885,5655
3910,1951,64,4,386,1544
3911,1951,60,3,1294,3882
3912,1952,189,4,499,1996
3913,1953,161,2,716,1432
3914,1954,258,1,1476,1476
3915,1955,58,4,988,3952
3916,1955,153,4,415,1660
3917,1955,258,4,1476,5904
3918,1956,354,5,199,995
3919,1957,356,3,1885,5655
3920,1957,119,5,119,595
3921,1957,211,5,307,1535
3922,1958,192,2,1084,2168
3923,1958,417,1,446,446
3924,1959,442,1,562,562
3925,1960,484,5,384,1920
3926,1960,499,2,975,1950
3927,1961,241,1,1563,1563
3928,1961,124,3,922,2766
3929,1961,28,4,97,388
3930,1962,44,3,827,2481
3931,1963,74,4,916,3664
3932,1964,81,4,957,3828
3933,1964,489,5,1376,6880
3934,1964,102,5,1166,5830
3935,1965,267,4,1523,6092
3936,1965,365,3,1492,4476
3937,1965,191,2,363,726
3938,1966,282,4,919,3676
3939,1967,372,3,1252,3756
3940,1968,4,3,1906,5718
3941,1968,311,3,1777,5331
3942,1968,455,4,1290,5160
3943,1969,272,2,211,422
3944,1970,349,1,1645,1645
3945,1971,370,3,423,1269
3946,1971,464,5,1005,5025
3947,1971,283,1,1746,1746
3948,1972,326,1,1373,1373
3949,1972,169,5,1909,9545
3950,1972,309,3,1193,3579
3951,1973,206,1,1525,1525
3952,1973,93,4,306,1224
3953,1974,428,3,1919,5757
3954,1974,355,2,458,916
3955,1974,409,1,1692,1692
3956,1975,459,5,435,2175
3957,1976,142,5,1907,9535
3958,1977,285,3,774,2322
3959,1978,294,3,1264,3792
3960,1979,172,3,1827,5481
3961,1979,126,2,234,468
3962,1979,22,3,401,1203
3963,1980,326,3,1373,4119
3964,1980,45,4,1399,5596
3965,1981,236,4,974,3896
3966,1981,161,3,716,2148
3967,1982,485,4,994,3976
3968,1983,8,2,1432,2864
3969,1983,234,2,340,680
3970,1984,300,3,1390,4170
3971,1985,405,2,85,170
3972,1985,320,3,695,2085
3973,1985,218,1,631,631
3974,1986,112,5,792,3960
3975,1987,397,1,1672,1672
3976,1988,431,2,281,562
3977,1988,39,3,595,1785
3978,1988,281,2,1305,2610
3979,1989,186,3,1506,4518
3980,1989,122,4,721,2884
3981,1989,425,4,469,1876
3982,1990,235,2,1473,2946
3983,1990,168,1,407,407
3984,1991,484,3,384,1152
3985,1991,118,1,875,875
3986,1991,396,3,842,2526
3987,1992,193,2,1724,3448
3988,1993,396,5,842,4210
3989,1993,454,5,429,2145
3990,1994,241,3,1563,4689
3991,1994,260,4,1198,4792
3992,1994,225,5,1039,5195
3993,1995,277,2,1143,2286
3994,1996,417,5,446,2230
3995,1997,173,2,1437,2874
3996,1998,117,3,1856,5568
3997,1998,103,2,1431,2862
3998,1999,10,2,1930,3860
3999,1999,304,5,156,780
4000,2000,131,5,1118,5590
4001,2000,157,2,1187,2374
